Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
2127333,MCV2,COUNTRY,BDI,AFR,Africa,YEAR,2009,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2009,2009-01-01,2009-12-31
2127438,MCV2,COUNTRY,ALB,EUR,Europe,YEAR,2019,,,,,,,,,96,96,,,,2025-07-14T16:23:12Z,2019,2019-01-01,2019-12-31
2134202,MCV2,COUNTRY,UGA,AFR,Africa,YEAR,2004,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2004,2004-01-01,2004-12-31
2134534,MCV2,COUNTRY,KOR,WPR,Western Pacific,YEAR,2000,,,,,,,,,39,39,,,,2025-07-14T16:23:12Z,2000,2000-01-01,2000-12-31
2135031,MCV2,COUNTRY,LBR,AFR,Africa,YEAR,2021,,,,,,,,,35,35,,,,2025-07-14T16:23:12Z,2021,2021-01-01,2021-12-31
2139139,MCV2,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2009,,,,,,,,,38,38,,,,2025-07-14T16:23:12Z,2009,2009-01-01,2009-12-31
2140753,MCV2,COUNTRY,BWA,AFR,Africa,YEAR,2024,,,,,,,,,77,77,,,,2025-07-14T16:23:12Z,2024,2024-01-01,2024-12-31
2153682,MCV2,COUNTRY,GRC,EUR,Europe,YEAR,2020,,,,,,,,,75,75,,,,2025-07-14T16:23:12Z,2020,2020-01-01,2020-12-31
2160214,MCV2,COUNTRY,DEU,EUR,Europe,YEAR,2019,,,,,,,,,93,93,,,,2025-07-14T16:23:12Z,2019,2019-01-01,2019-12-31
2164067,MCV2,COUNTRY,HUN,EUR,Europe,YEAR,2015,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2015,2015-01-01,2015-12-31
2165915,MCV2,COUNTRY,MEX,AMR,Americas,YEAR,2021,,,,,,,,,97,97,,,,2025-07-14T16:23:12Z,2021,2021-01-01,2021-12-31
2171344,MCV2,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2022,,,,,,,,,97,97,,,,2025-07-14T16:23:12Z,2022,2022-01-01,2022-12-31
2172369,MCV2,COUNTRY,MLT,EUR,Europe,YEAR,2004,,,,,,,,,31,31,,,,2025-07-14T16:23:12Z,2004,2004-01-01,2004-12-31
2177175,MCV2,COUNTRY,MKD,EUR,Europe,YEAR,2014,,,,,,,,,96,96,,,,2025-07-14T16:23:12Z,2014,2014-01-01,2014-12-31
2189848,MCV2,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,2001,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2001,2001-01-01,2001-12-31
2189904,MCV2,WORLDBANKINCOMEGROUP,WB_UMI,,,YEAR,2024,,,,,,,,,85,85,,,,2025-07-14T16:23:12Z,2024,2024-01-01,2024-12-31
2190057,MCV2,COUNTRY,MOZ,AFR,Africa,YEAR,2007,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2007,2007-01-01,2007-12-31
2198003,MCV2,COUNTRY,SLE,AFR,Africa,YEAR,2021,,,,,,,,,67,67,,,,2025-07-14T16:23:12Z,2021,2021-01-01,2021-12-31
2203949,MCV2,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2023,,,,,,,,,80,80,,,,2025-07-14T16:23:12Z,2023,2023-01-01,2023-12-31
2209980,MCV2,COUNTRY,HND,AMR,Americas,YEAR,2012,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2012,2012-01-01,2012-12-31
2210627,MCV2,COUNTRY,SUR,AMR,Americas,YEAR,2023,,,,,,,,,52,52,,,,2025-07-14T16:23:12Z,2023,2023-01-01,2023-12-31
2211508,MCV2,COUNTRY,AUT,EUR,Europe,YEAR,2010,,,,,,,,,69,69,,,,2025-07-14T16:23:12Z,2010,2010-01-01,2010-12-31
2214873,MCV2,COUNTRY,GNB,AFR,Africa,YEAR,2019,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2019,2019-01-01,2019-12-31
2215551,MCV2,COUNTRY,GUY,AMR,Americas,YEAR,2014,,,,,,,,,91,91,,,,2025-07-14T16:23:12Z,2014,2014-01-01,2014-12-31
2221408,MCV2,WORLDBANKINCOMEGROUP,WB_UMI,,,YEAR,2023,,,,,,,,,83,83,,,,2025-07-14T16:23:12Z,2023,2023-01-01,2023-12-31
2235656,MCV2,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2010,,,,,,,,,74,74,,,,2025-07-14T16:23:12Z,2010,2010-01-01,2010-12-31
2235849,MCV2,COUNTRY,FJI,WPR,Western Pacific,YEAR,2016,,,,,,,,,83,83,,,,2025-07-14T16:23:12Z,2016,2016-01-01,2016-12-31
2243169,MCV2,COUNTRY,CIV,AFR,Africa,YEAR,2019,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2019,2019-01-01,2019-12-31
2246572,MCV2,REGION,SEAR,,,YEAR,2020,,,,,,,,,80,80,,,,2025-07-14T16:23:12Z,2020,2020-01-01,2020-12-31
2247509,MCV2,COUNTRY,PLW,WPR,Western Pacific,YEAR,2013,,,,,,,,,98,98,,,,2025-07-14T16:23:12Z,2013,2013-01-01,2013-12-31
2248358,MCV2,COUNTRY,SVK,EUR,Europe,YEAR,2001,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2001,2001-01-01,2001-12-31
2254476,MCV2,COUNTRY,ZMB,AFR,Africa,YEAR,2001,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2001,2001-01-01,2001-12-31
2260335,MCV2,COUNTRY,CYP,EUR,Europe,YEAR,2006,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2006,2006-01-01,2006-12-31
2260988,MCV2,COUNTRY,MWI,AFR,Africa,YEAR,2020,,,,,,,,,75,75,,,,2025-07-14T16:23:12Z,2020,2020-01-01,2020-12-31
2272781,MCV2,COUNTRY,CRI,AMR,Americas,YEAR,2017,,,,,,,,,93,93,,,,2025-07-14T16:23:12Z,2017,2017-01-01,2017-12-31
2273038,MCV2,COUNTRY,ARM,EUR,Europe,YEAR,2012,,,,,,,,,97,97,,,,2025-07-14T16:23:12Z,2012,2012-01-01,2012-12-31
2275301,MCV2,COUNTRY,KIR,WPR,Western Pacific,YEAR,2006,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2006,2006-01-01,2006-12-31
2287761,MCV2,COUNTRY,KHM,WPR,Western Pacific,YEAR,2014,,,,,,,,,61,61,,,,2025-07-14T16:23:12Z,2014,2014-01-01,2014-12-31
2288249,MCV2,COUNTRY,POL,EUR,Europe,YEAR,2014,,,,,,,,,95,95,,,,2025-07-14T16:23:12Z,2014,2014-01-01,2014-12-31
2291019,MCV2,COUNTRY,DNK,EUR,Europe,YEAR,2005,,,,,,,,,91,91,,,,2025-07-14T16:23:12Z,2005,2005-01-01,2005-12-31
2293123,MCV2,COUNTRY,CUB,AMR,Americas,YEAR,2003,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2003,2003-01-01,2003-12-31
2297159,MCV2,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2021,,,,,,,,,97,97,,,,2025-07-14T16:23:12Z,2021,2021-01-01,2021-12-31
2297665,MCV2,COUNTRY,GAB,AFR,Africa,YEAR,2001,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2001,2001-01-01,2001-12-31
2300739,MCV2,COUNTRY,KAZ,EUR,Europe,YEAR,2017,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2017,2017-01-01,2017-12-31
2300829,MCV2,COUNTRY,ISL,EUR,Europe,YEAR,2012,,,,,,,,,97,97,,,,2025-07-14T16:23:12Z,2012,2012-01-01,2012-12-31
2304599,MCV2,REGION,AFR,,,YEAR,2022,,,,,,,,,43,43,,,,2025-07-14T16:23:12Z,2022,2022-01-01,2022-12-31
2311091,MCV2,COUNTRY,MAR,EMR,Eastern Mediterranean,YEAR,2004,,,,,,,,,91,91,,,,2025-07-14T16:23:12Z,2004,2004-01-01,2004-12-31
2313387,MCV2,COUNTRY,SVN,EUR,Europe,YEAR,2019,,,,,,,,,94,94,,,,2025-07-14T16:23:12Z,2019,2019-01-01,2019-12-31
2316865,MCV2,COUNTRY,TJK,EUR,Europe,YEAR,2015,,,,,,,,,94,94,,,,2025-07-14T16:23:12Z,2015,2015-01-01,2015-12-31
2317284,MCV2,COUNTRY,AGO,AFR,Africa,YEAR,2014,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2014,2014-01-01,2014-12-31
2319449,MCV2,COUNTRY,DEU,EUR,Europe,YEAR,2016,,,,,,,,,93,93,,,,2025-07-14T16:23:12Z,2016,2016-01-01,2016-12-31
2325818,MCV2,COUNTRY,VCT,AMR,Americas,YEAR,2006,,,,,,,,,88,88,,,,2025-07-14T16:23:12Z,2006,2006-01-01,2006-12-31
2329201,MCV2,COUNTRY,ISR,EUR,Europe,YEAR,2007,,,,,,,,,90,90,,,,2025-07-14T16:23:12Z,2007,2007-01-01,2007-12-31
2336192,MCV2,COUNTRY,BLR,EUR,Europe,YEAR,2010,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2010,2010-01-01,2010-12-31
2336500,MCV2,COUNTRY,NAM,AFR,Africa,YEAR,2007,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2007,2007-01-01,2007-12-31
2336885,MCV2,COUNTRY,SLB,WPR,Western Pacific,YEAR,2000,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2000,2000-01-01,2000-12-31
2336892,MCV2,COUNTRY,BIH,EUR,Europe,YEAR,2003,,,,,,,,,85,85,,,,2025-07-14T16:23:12Z,2003,2003-01-01,2003-12-31
2337357,MCV2,COUNTRY,SLB,WPR,Western Pacific,YEAR,2019,,,,,,,,,54,54,,,,2025-07-14T16:23:12Z,2019,2019-01-01,2019-12-31
2341865,MCV2,COUNTRY,NIU,WPR,Western Pacific,YEAR,2017,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2017,2017-01-01,2017-12-31
2341881,MCV2,COUNTRY,LSO,AFR,Africa,YEAR,2013,,,,,,,,,79,79,,,,2025-07-14T16:23:12Z,2013,2013-01-01,2013-12-31
2341921,MCV2,COUNTRY,AZE,EUR,Europe,YEAR,2008,,,,,,,,,79,79,,,,2025-07-14T16:23:12Z,2008,2008-01-01,2008-12-31
2343262,MCV2,COUNTRY,SUR,AMR,Americas,YEAR,2002,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2002,2002-01-01,2002-12-31
2343842,MCV2,COUNTRY,BEL,EUR,Europe,YEAR,2021,,,,,,,,,83,83,,,,2025-07-14T16:23:12Z,2021,2021-01-01,2021-12-31
2343942,MCV2,COUNTRY,JAM,AMR,Americas,YEAR,2021,,,,,,,,,85,85,,,,2025-07-14T16:23:12Z,2021,2021-01-01,2021-12-31
2348496,MCV2,COUNTRY,DOM,AMR,Americas,YEAR,2001,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2001,2001-01-01,2001-12-31
2349362,MCV2,COUNTRY,TGO,AFR,Africa,YEAR,2017,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2017,2017-01-01,2017-12-31
2349701,MCV2,COUNTRY,RWA,AFR,Africa,YEAR,2024,,,,,,,,,93,93,,,,2025-07-14T16:23:12Z,2024,2024-01-01,2024-12-31
2350327,MCV2,COUNTRY,SVN,EUR,Europe,YEAR,2013,,,,,,,,,95,95,,,,2025-07-14T16:23:12Z,2013,2013-01-01,2013-12-31
2351747,MCV2,COUNTRY,COM,AFR,Africa,YEAR,2021,,,,,,,,,19,19,,,,2025-07-14T16:23:12Z,2021,2021-01-01,2021-12-31
2355214,MCV2,COUNTRY,LBN,EMR,Eastern Mediterranean,YEAR,2024,,,,,,,,,59,59,,,,2025-07-14T16:23:12Z,2024,2024-01-01,2024-12-31
2356523,MCV2,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,2020,,,,,,,,,60,60,,,,2025-07-14T16:23:12Z,2020,2020-01-01,2020-12-31
2357695,MCV2,COUNTRY,PLW,WPR,Western Pacific,YEAR,2005,,,,,,,,,95,95,,,,2025-07-14T16:23:12Z,2005,2005-01-01,2005-12-31
2362285,MCV2,COUNTRY,MLT,EUR,Europe,YEAR,2021,,,,,,,,,93,93,,,,2025-07-14T16:23:12Z,2021,2021-01-01,2021-12-31
2363421,MCV2,COUNTRY,ISL,EUR,Europe,YEAR,2009,,,,,,,,,93,93,,,,2025-07-14T16:23:12Z,2009,2009-01-01,2009-12-31
2363729,MCV2,COUNTRY,KEN,AFR,Africa,YEAR,2011,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2011,2011-01-01,2011-12-31
2367348,MCV2,COUNTRY,CHL,AMR,Americas,YEAR,2022,,,,,,,,,81,81,,,,2025-07-14T16:23:12Z,2022,2022-01-01,2022-12-31
2370292,MCV2,COUNTRY,LCA,AMR,Americas,YEAR,2004,,,,,,,,,67,67,,,,2025-07-14T16:23:12Z,2004,2004-01-01,2004-12-31
2370979,MCV2,COUNTRY,IRL,EUR,Europe,YEAR,2014,,,,,,,,,90,90,,,,2025-07-14T16:23:12Z,2014,2014-01-01,2014-12-31
2375028,MCV2,COUNTRY,SLE,AFR,Africa,YEAR,2008,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2008,2008-01-01,2008-12-31
2381219,MCV2,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2007,,,,,,,,,32,32,,,,2025-07-14T16:23:12Z,2007,2007-01-01,2007-12-31
2388047,MCV2,COUNTRY,SLV,AMR,Americas,YEAR,2021,,,,,,,,,80,80,,,,2025-07-14T16:23:12Z,2021,2021-01-01,2021-12-31
2388229,MCV2,COUNTRY,KEN,AFR,Africa,YEAR,2005,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2005,2005-01-01,2005-12-31
2388732,MCV2,COUNTRY,UKR,EUR,Europe,YEAR,2024,,,,,,,,,83,83,,,,2025-07-14T16:23:12Z,2024,2024-01-01,2024-12-31
2392644,MCV2,COUNTRY,LCA,AMR,Americas,YEAR,2007,,,,,,,,,33,33,,,,2025-07-14T16:23:12Z,2007,2007-01-01,2007-12-31
2393178,MCV2,COUNTRY,ERI,AFR,Africa,YEAR,2016,,,,,,,,,88,88,,,,2025-07-14T16:23:12Z,2016,2016-01-01,2016-12-31
2394961,MCV2,COUNTRY,MKD,EUR,Europe,YEAR,2000,,,,,,,,,95,95,,,,2025-07-14T16:23:12Z,2000,2000-01-01,2000-12-31
2395068,MCV2,COUNTRY,NRU,WPR,Western Pacific,YEAR,2007,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2007,2007-01-01,2007-12-31
2399740,MCV2,COUNTRY,DOM,AMR,Americas,YEAR,2016,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2016,2016-01-01,2016-12-31
2406365,MCV2,COUNTRY,CIV,AFR,Africa,YEAR,2002,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2002,2002-01-01,2002-12-31
2406403,MCV2,GLOBAL,GLOBAL,,,YEAR,2024,,,,,,,,,76,76,,,,2025-07-14T16:23:12Z,2024,2024-01-01,2024-12-31
2406914,MCV2,COUNTRY,SYR,EMR,Eastern Mediterranean,YEAR,2024,,,,,,,,,75,75,,,,2025-07-14T16:23:12Z,2024,2024-01-01,2024-12-31
2408880,MCV2,WORLDBANKINCOMEGROUP,WB_UMI,,,YEAR,2010,,,,,,,,,85,85,,,,2025-07-14T16:23:12Z,2010,2010-01-01,2010-12-31
2409045,MCV2,COUNTRY,GTM,AMR,Americas,YEAR,2003,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2003,2003-01-01,2003-12-31
2412682,MCV2,COUNTRY,VUT,WPR,Western Pacific,YEAR,2013,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2013,2013-01-01,2013-12-31
2414412,MCV2,COUNTRY,BLR,EUR,Europe,YEAR,2024,,,,,,,,,98,98,,,,2025-07-14T16:23:12Z,2024,2024-01-01,2024-12-31
2426825,MCV2,COUNTRY,ITA,EUR,Europe,YEAR,2005,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2005,2005-01-01,2005-12-31
2427985,MCV2,COUNTRY,TKM,EUR,Europe,YEAR,2007,,,,,,,,,98,98,,,,2025-07-14T16:23:12Z,2007,2007-01-01,2007-12-31
2432391,MCV2,COUNTRY,PER,AMR,Americas,YEAR,2017,,,,,,,,,67,67,,,,2025-07-14T16:23:12Z,2017,2017-01-01,2017-12-31
2432556,MCV2,COUNTRY,BFA,AFR,Africa,YEAR,2014,,,,,,,,,17,17,,,,2025-07-14T16:23:12Z,2014,2014-01-01,2014-12-31
2433398,MCV2,REGION,AFR,,,YEAR,2009,,,,,,,,,5,5,,,,2025-07-14T16:23:12Z,2009,2009-01-01,2009-12-31
2433674,MCV2,COUNTRY,GIN,AFR,Africa,YEAR,2001,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2001,2001-01-01,2001-12-31
2443383,MCV2,COUNTRY,LKA,SEAR,South-East Asia,YEAR,2012,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2012,2012-01-01,2012-12-31
2444035,MCV2,COUNTRY,GRC,EUR,Europe,YEAR,2002,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2002,2002-01-01,2002-12-31
2445045,MCV2,COUNTRY,CUB,AMR,Americas,YEAR,2023,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2023,2023-01-01,2023-12-31
2449679,MCV2,WORLDBANKINCOMEGROUP,WB_HI,,,YEAR,2008,,,,,,,,,77,77,,,,2025-07-14T16:23:12Z,2008,2008-01-01,2008-12-31
2450446,MCV2,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,2008,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2008,2008-01-01,2008-12-31
2451347,MCV2,COUNTRY,GNB,AFR,Africa,YEAR,2018,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2018,2018-01-01,2018-12-31
2452073,MCV2,COUNTRY,TCD,AFR,Africa,YEAR,2009,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2009,2009-01-01,2009-12-31
2462801,MCV2,COUNTRY,RWA,AFR,Africa,YEAR,2021,,,,,,,,,85,85,,,,2025-07-14T16:23:12Z,2021,2021-01-01,2021-12-31
2464593,MCV2,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2005,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2005,2005-01-01,2005-12-31
2468925,MCV2,COUNTRY,SGP,WPR,Western Pacific,YEAR,2014,,,,,,,,,90,90,,,,2025-07-14T16:23:12Z,2014,2014-01-01,2014-12-31
2470665,MCV2,COUNTRY,LSO,AFR,Africa,YEAR,2010,,,,,,,,,81,81,,,,2025-07-14T16:23:12Z,2010,2010-01-01,2010-12-31
2471142,MCV2,COUNTRY,VEN,AMR,Americas,YEAR,2006,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2006,2006-01-01,2006-12-31
2471864,MCV2,COUNTRY,QAT,EMR,Eastern Mediterranean,YEAR,2023,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2023,2023-01-01,2023-12-31
2471956,MCV2,COUNTRY,TGO,AFR,Africa,YEAR,2019,,,,,,,,,59,59,,,,2025-07-14T16:23:12Z,2019,2019-01-01,2019-12-31
2481341,MCV2,COUNTRY,SGP,WPR,Western Pacific,YEAR,2005,,,,,,,,,95,95,,,,2025-07-14T16:23:12Z,2005,2005-01-01,2005-12-31
2482632,MCV2,COUNTRY,DZA,AFR,Africa,YEAR,2012,,,,,,,,,95,95,,,,2025-07-14T16:23:12Z,2012,2012-01-01,2012-12-31
2482703,MCV2,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2016,,,,,,,,,44,44,,,,2025-07-14T16:23:12Z,2016,2016-01-01,2016-12-31
2483907,MCV2,COUNTRY,AZE,EUR,Europe,YEAR,2006,,,,,,,,,68,68,,,,2025-07-14T16:23:12Z,2006,2006-01-01,2006-12-31
2484319,MCV2,COUNTRY,IRL,EUR,Europe,YEAR,2004,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2004,2004-01-01,2004-12-31
2495683,MCV2,COUNTRY,ISR,EUR,Europe,YEAR,2015,,,,,,,,,97,97,,,,2025-07-14T16:23:12Z,2015,2015-01-01,2015-12-31
2497412,MCV2,COUNTRY,KAZ,EUR,Europe,YEAR,2018,,,,,,,,,98,98,,,,2025-07-14T16:23:12Z,2018,2018-01-01,2018-12-31
2502176,MCV2,COUNTRY,COG,AFR,Africa,YEAR,2009,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2009,2009-01-01,2009-12-31
2508251,MCV2,COUNTRY,FJI,WPR,Western Pacific,YEAR,2000,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2000,2000-01-01,2000-12-31
2513913,MCV2,COUNTRY,ZMB,AFR,Africa,YEAR,2002,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2002,2002-01-01,2002-12-31
2513962,MCV2,COUNTRY,HRV,EUR,Europe,YEAR,2023,,,,,,,,,90,90,,,,2025-07-14T16:23:12Z,2023,2023-01-01,2023-12-31
2515534,MCV2,GLOBAL,GLOBAL,,,YEAR,2011,,,,,,,,,48,48,,,,2025-07-14T16:23:12Z,2011,2011-01-01,2011-12-31
2515761,MCV2,COUNTRY,GMB,AFR,Africa,YEAR,2008,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2008,2008-01-01,2008-12-31
2515868,MCV2,COUNTRY,MEX,AMR,Americas,YEAR,2018,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2018,2018-01-01,2018-12-31
2527917,MCV2,COUNTRY,ARE,EMR,Eastern Mediterranean,YEAR,2000,,,,,,,,,92,92,,,,2025-07-14T16:23:12Z,2000,2000-01-01,2000-12-31
2528231,MCV2,COUNTRY,PNG,WPR,Western Pacific,YEAR,2024,,,,,,,,,26,26,,,,2025-07-14T16:23:12Z,2024,2024-01-01,2024-12-31
2528717,MCV2,COUNTRY,CPV,AFR,Africa,YEAR,2012,,,,,,,,,94,94,,,,2025-07-14T16:23:12Z,2012,2012-01-01,2012-12-31
2539909,MCV2,COUNTRY,STP,AFR,Africa,YEAR,2002,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2002,2002-01-01,2002-12-31
2539918,MCV2,COUNTRY,GRC,EUR,Europe,YEAR,2001,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2001,2001-01-01,2001-12-31
2545604,MCV2,COUNTRY,GAB,AFR,Africa,YEAR,2021,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2021,2021-01-01,2021-12-31
2552256,MCV2,COUNTRY,MKD,EUR,Europe,YEAR,2015,,,,,,,,,93,93,,,,2025-07-14T16:23:12Z,2015,2015-01-01,2015-12-31
2558637,MCV2,COUNTRY,TUN,EMR,Eastern Mediterranean,YEAR,2004,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2004,2004-01-01,2004-12-31
2559786,MCV2,COUNTRY,GEO,EUR,Europe,YEAR,2002,,,,,,,,,40,40,,,,2025-07-14T16:23:12Z,2002,2002-01-01,2002-12-31
2564212,MCV2,COUNTRY,TUV,WPR,Western Pacific,YEAR,2018,,,,,,,,,81,81,,,,2025-07-14T16:23:12Z,2018,2018-01-01,2018-12-31
2571130,MCV2,COUNTRY,EST,EUR,Europe,YEAR,2007,,,,,,,,,96,96,,,,2025-07-14T16:23:12Z,2007,2007-01-01,2007-12-31
2583849,MCV2,COUNTRY,PAN,AMR,Americas,YEAR,2008,,,,,,,,,79,79,,,,2025-07-14T16:23:12Z,2008,2008-01-01,2008-12-31
2584292,MCV2,COUNTRY,MDG,AFR,Africa,YEAR,2003,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2003,2003-01-01,2003-12-31
2586450,MCV2,COUNTRY,BEN,AFR,Africa,YEAR,2000,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2000,2000-01-01,2000-12-31
2589536,MCV2,COUNTRY,DEU,EUR,Europe,YEAR,2020,,,,,,,,,93,93,,,,2025-07-14T16:23:12Z,2020,2020-01-01,2020-12-31
2596217,MCV2,COUNTRY,MOZ,AFR,Africa,YEAR,2008,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2008,2008-01-01,2008-12-31
2596628,MCV2,COUNTRY,VUT,WPR,Western Pacific,YEAR,2003,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2003,2003-01-01,2003-12-31
2596721,MCV2,COUNTRY,BRA,AMR,Americas,YEAR,2014,,,,,,,,,89,89,,,,2025-07-14T16:23:12Z,2014,2014-01-01,2014-12-31
2596769,MCV2,COUNTRY,ZWE,AFR,Africa,YEAR,2015,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2015,2015-01-01,2015-12-31
2597863,MCV2,COUNTRY,BHR,EMR,Eastern Mediterranean,YEAR,2019,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2019,2019-01-01,2019-12-31
2598112,MCV2,COUNTRY,SWZ,AFR,Africa,YEAR,2021,,,,,,,,,69,69,,,,2025-07-14T16:23:12Z,2021,2021-01-01,2021-12-31
2603407,MCV2,COUNTRY,SWE,EUR,Europe,YEAR,2006,,,,,,,,,95,95,,,,2025-07-14T16:23:12Z,2006,2006-01-01,2006-12-31
2603700,MCV2,COUNTRY,ZMB,AFR,Africa,YEAR,2009,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2009,2009-01-01,2009-12-31
2606470,MCV2,COUNTRY,BRB,AMR,Americas,YEAR,2017,,,,,,,,,77,77,,,,2025-07-14T16:23:12Z,2017,2017-01-01,2017-12-31
2607364,MCV2,COUNTRY,MLI,AFR,Africa,YEAR,2012,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2012,2012-01-01,2012-12-31
2608297,MCV2,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2023,,,,,,,,,89,89,,,,2025-07-14T16:23:12Z,2023,2023-01-01,2023-12-31
2612989,MCV2,COUNTRY,SLB,WPR,Western Pacific,YEAR,2007,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2007,2007-01-01,2007-12-31
2614443,MCV2,COUNTRY,POL,EUR,Europe,YEAR,2009,,,,,,,,,95,95,,,,2025-07-14T16:23:12Z,2009,2009-01-01,2009-12-31
2616698,MCV2,COUNTRY,NZL,WPR,Western Pacific,YEAR,2009,,,,,,,,,0,0,,,,2025-07-14T16:23:12Z,2009,2009-01-01,2009-12-31
2620003,MCV2,REGION,AFR,,,YEAR,2013,,,,,,,,,7,7,,,,2025-07-14T16:23:12Z,2013,2013-01-01,2013-12-31
2623010,MCV2,COUNTRY,JPN,WPR,Western Pacific,YEAR,2010,,,,,,,,,97,97,,,,2025-07-14T16:23:12Z,2010,2010-01-01,2010-12-31
2626035,MCV2,COUNTRY,KGZ,EUR,Europe,YEAR,2019,,,,,,,,,99,99,,,,2025-07-14T16:23:12Z,2019,2019-01-01,2019-12-31
2626932,MCV2,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2012,,,,,,,,,76,76,,,,2025-07-14T16:23:12Z,2012,2012-01-01,2012-12-31
2629083,MCV2,COUNTRY,ATG,AMR,Americas,YEAR,2020,,,,,,,,,80,80,,,,2025-07-14T16:23:12Z,2020,2020-01-01,2020-12-31
